"id","pop","observer","stem_length","seedheads1","seedheads2","seedheads_avg","fam","rack","region","code","rep","round","bolting","budding","flowering","fruiting","bolting_to_flowering","flowering.doy","longitude","latitude","bio1","bio2","bio3","bio4","bio5","bio6","bio7","bio8","bio9","bio10","bio11","bio12","bio13","bio14","bio15","bio16","bio17","bio18","bio19","Heads_at_bagging","Heads_after_bagging","seedheads_total"
143,"CE-SRK","ER",87,68,64,66,3,"3","CE","CE-SRK3","A",1,"5/24/19",NA,0019-09-12,"10/8/19",111,255,-120.7640859,38.6912893,14.3166666030884,14.6666660308838,46.1215934753418,643.581359863281,32.7000007629395,0.899999976158142,31.8000011444092,7.56666660308838,22.2000007629395,22.5833339691162,7,1005,182,5,82.8668518066406,492,21,33,489,1,NA,67
144,"FC-COD","NL/JB/MM",65,80,79,80,3,"3","FC","FC-COD3","A",1,"5/31/19","8/12/19",0019-08-19,"9/10/19",80,231,3.2219842,45.6096067,10.8708333969116,10.0249996185303,38.8565902709961,583.194396972656,25.2999992370605,-0.5,25.7999992370605,16.283332824707,4.96666669845581,18.2000007629395,4.01666688919067,590,80,28,34.3458557128906,198,88,184,95,NA,NA,80
146,"CE-COL","ER",80,54,52,53,4,"4","CE","CE-COL4","A",1,"5/24/19",NA,0019-09-11,"10/8/19",110,254,-120.4100739,38.0285431,14.4125003814697,15.8083333969116,46.7702178955078,668.210388183594,34.2999992370605,0.5,33.7999992370605,7.76666688919067,22.6333332061768,23.0833339691162,6.84999990463257,886,159,2,85.1997680664062,440,14,23,432,3,NA,56
147,"FS-FRE","ER",86,45,45,45,4,"4","FS","FS-FRE4","A",2,"5/31/19",NA,0019-09-09,"10/8/19",101,252,6.6973923,43.4497759,15.1083335876465,8.69999980926514,36.0995826721191,563.390014648438,28.2000007629395,4.09999990463257,24.1000003814697,12.2833337783813,22.25,22.2999992370605,8.68333339691162,824,108,13,39.8277854919434,301,102,126,255,NA,NA,45
148,"CE-SCT","NL",89,62,59,61,4,"4","CE","CE-SCT4","A",1,"5/24/19","8/26/19",0019-09-04,"9/27/19",103,247,-120.8815231,39.1569134,13.2583332061768,13.9499998092651,45.1456298828125,636.156188964844,31.5,0.600000023841858,30.8999996185303,6.23333358764648,21.0666675567627,21.5499992370605,6.23333358764648,1300,247,4,84.5172805786133,665,27,35,665,NA,1,62
150,"CE-OAK","CC",86,58,NA,58,4,"4","CE","CE-OAK4","A",1,"5/24/19",NA,0019-09-10,"10/4/19",109,253,-120.7915764,38.6341236,14.5,14.716667175293,46.1337509155273,645.368103027344,33,1.10000002384186,31.8999996185303,7.76666688919067,22.3999996185303,22.8166656494141,7.18333339691162,989,180,5,83.504768371582,486,19,32,483,3,NA,61
151,"NL-TIL","NL/MH",56,66,62,64,4,"4","NL","NL-TIL4","A",1,"5/31/19","8/19/19",0019-09-04,"9/19/19",96,247,5.0498172,51.5395786,9.95833301544189,8.31666660308838,35.8477020263672,557.758666992188,23.1000003814697,-0.100000001490116,23.2000007629395,6.93333339691162,5.86666679382324,16.9333343505859,3.33333325386047,792,76,46,14.4286403656006,223,165,204,194,NA,NA,64
153,"FC-MLB","MH",58,60,63,62,4,"4","FC","FC-MLB4","A",1,"6/21/19",NA,0019-09-09,"10/4/19",80,252,2.5883278,46.3786259,11.3625001907349,9.97500038146973,39.271656036377,584.606018066406,25.7999992370605,0.400000005960464,25.3999996185303,16.966667175293,5.46666669845581,18.75,4.43333339691162,659,72,38,21.3580856323242,195,123,194,134,NA,NA,62
154,"CC-CUP","NL",85,70,NA,70,4,"4","CC","CC-CUP4","A",1,"5/24/19",NA,0019-09-10,"10/8/19",109,253,-121.9592933,37.489255,15.4916667938232,11.6499996185303,53.4403686523438,395.214752197266,26.8999996185303,5.09999990463257,21.7999992370605,11.5333337783813,19.8500003814697,20.1166667938232,10.5,343,67,1,87.2164916992188,178,5,8,172,3,3,76
155,"CC-GUA","CC",81,66,NA,66,4,"4","CC","CC-GUA4","A",1,"5/24/19",NA,0019-09-09,"10/4/19",108,252,-121.9054254,37.3414367,16.2666664123535,13.4499998092651,55.3497924804688,420.185760498047,29.1000003814697,4.80000019073486,24.2999992370605,12.0666666030884,21.0499992370605,21.2666664123535,11.1166667938232,406,82,1,88.9559173583984,212,5,8,205,1,NA,67
156,"CE-LLL","NY",70,63,66,65,4,"4","CE","CE-LLL4","A",1,"5/24/19",NA,0019-09-09,"10/4/19",108,252,-120.4543454,37.9171587,15.4750003814697,16.466667175293,47.3180084228516,681.957397460938,35.7000007629395,0.899999976158142,34.7999992370605,8.64999961853027,23.8500003814697,24.1833343505859,7.59999990463257,709,128,2,85.4880065917969,360,11,19,347,NA,NA,65
157,"NL-CUI","UO",49,50,47,49,4,"4","NL","NL-CUI4","A",1,"6/12/19","9/24/19",0019-10-04,"11/12/19",114,277,5.8460618,51.7525697,9.87083339691162,8.02499961853027,35.0436706542969,562.051696777344,22.7999992370605,-0.100000001490116,22.8999996185303,4.26666688919067,5.75,16.9166660308838,3.20000004768372,747,72,45,14.3505039215088,204,156,197,181,NA,NA,49
158,"CE-JVR","ER",80,59,59,59,4,"4","CE","CE-JVR4","A",2,"5/31/19",NA,0019-09-13,"10/8/19",105,256,-120.379422,37.8617972,15.6458330154419,16.3583335876465,47.1421699523926,682.743347167969,35.7999992370605,1.10000002384186,34.7000007629395,8.86666679382324,24.0166664123535,24.3500003814697,7.75,666,118,2,85.1984329223633,336,10,17,324,2,NA,61
159,"CE-JES","ER",81,58,57,58,4,"4","CE","CE-JES4","A",1,"5/24/19",NA,0019-09-10,"10/8/19",109,253,-120.6524991,38.3176096,14.6999998092651,15.25,47.0679054260254,643.671997070312,33.5999984741211,1.20000004768372,32.3999977111816,8.43333339691162,22.5499992370605,22.9333343505859,7.31666660308838,910,169,4,84.4116058349609,459,17,27,448,1,NA,59
160,"FC-ISB","ER",65,51,50,51,4,"4","FC","FC-ISB4","A",1,"6/21/19",NA,0019-09-11,"10/8/19",82,254,3.2505745,45.5553784,11.033332824707,10.283332824707,39.1001281738281,593.634155273438,25.7999992370605,-0.5,26.2999992370605,16.5833339691162,5.06666660308838,18.533332824707,4.08333349227905,596,81,28,35.1186065673828,202,88,188,95,5,NA,56
162,"CC-ALM","CC",76,69,NA,69,4,"4","CC","CC-ALM4","A",1,"5/24/19",NA,0019-09-09,"10/4/19",108,252,-121.8817784,37.2147062,15.5416660308838,13.8666667938232,55.6894264221191,424.589813232422,28.7999992370605,3.90000009536743,24.8999996185303,11.3000001907349,20.4499988555908,20.716667175293,10.3833332061768,550,119,2,93.755126953125,300,6,10,296,2,NA,71
165,"CC-BYD","MD",85,62,61,62,4,"4","CC","CC-BYD4","A",1,"5/24/19",NA,0019-09-13,"10/11/19",112,256,-122.0730556,37.535,14.7708330154419,10.6083335876465,52.7777786254883,364.588562011719,25,4.90000009536743,20.1000003814697,11.1333332061768,18.7000007629395,18.9333343505859,10.0500001907349,368,75,1,89.1494293212891,193,5,8,193,7,3,72
166,"CE-JAM","ER",73,60,55,58,4,"4","CE","CE-JAM4","A",1,"5/24/19",NA,0019-09-09,"10/8/19",108,252,-120.4112005,37.9461108,14.9916667938232,16.6333332061768,47.5238075256348,677.917419433594,35.4000015258789,0.400000005960464,35,8.21666622161865,23.2999992370605,23.716667175293,7.21666669845581,765,137,2,85.0584716796875,384,12,20,372,2,1,61
167,"CE-JAR","JB",81,50,NA,50,4,"4","CE","CE-JAR4","A",1,"5/24/19",NA,0019-09-09,"10/1/19",108,252,-120.733546,38.3638507,15.1291666030884,15.8083333969116,47.472469329834,651.444030761719,34.4000015258789,1.10000002384186,33.3000030517578,8.80000019073486,23.1166667938232,23.3666667938232,7.61666679382324,853,161,4,84.9769973754883,437,15,25,422,5,1,56
168,"CC-BAI","TC",80,27,29,28,4,"4","CC","CC-BAI4","A",1,"5/24/19",NA,0019-09-10,"10/4/19",109,253,-122.2425698,37.5042179,14.75,11.3833332061768,55.2588996887207,357.395904541016,25.2000007629395,4.59999990463257,20.6000003814697,11.2666664123535,18.7000007629395,18.9833335876465,10.25,473,97,1,90.6665115356445,254,6,9,249,2,1,31
169,"CC-FBK","JB",89,55,56,56,4,"4","CC","CC-FBK4","A",1,"5/24/19",NA,0019-09-10,"10/8/19",109,253,-122.1413213,37.4853923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,60
170,"CC-SCR","SS",87,71,75,73,4,"4","CC","CC-SCR4","A",1,"5/24/19",NA,0019-09-13,"10/8/19",112,256,-122.0779721,37.298684,14.7124996185303,12.8083333969116,55.4473304748535,395.946075439453,27.1000003814697,4,23.1000003814697,10.7666664123535,19.25,19.6000003814697,9.93333339691162,599,125,2,92.4669494628906,323,8,12,318,3,2,78
171,"FC-BOE","NL",64,57,63,60,4,"4","FC","FC-BOE4","A",1,"5/31/19","8/19/19",0019-08-29,"9/24/19",90,241,2.4467618,47.1011689,11.2124996185303,9.60833358764648,38.1283073425293,594.482666015625,25.7999992370605,0.600000023841858,25.1999988555908,16.9333324432373,7.21666669845581,18.75,4.21666669845581,713,72,52,9.26838302612305,190,165,170,177,NA,NA,60
172,"FC-EVR","NL/MH",60,61,61,61,4,"4","FC","FC-EVR4","A",1,"5/31/19","8/19/19",0019-08-26,"9/19/19",87,238,2.4435742,48.5929615,11.0124998092651,8.375,35.1890754699707,572.312377929688,24.7000007629395,0.899999976158142,23.8000011444092,16.4333324432373,7.03333330154419,18.2333335876465,4.25,627,60,45,8.47910976409912,169,143,154,153,NA,NA,61
173,"FS-VID","JB",83,80,76,78,4,"4","FS","FS-VID4","A",1,"5/31/19",NA,0019-09-09,"10/4/19",101,252,6.4532512,43.413605,14.6875,9.40833377838135,37.0406799316406,583.524291992188,28.7000007629395,3.29999995231628,25.4000015258789,11.6666660308838,22.1499996185303,22.1499996185303,8,771,106,13,38.6671295166016,280,96,96,234,NA,NA,78
174,"CC-ALV","SS",91,67,68,68,4,"4","CC","CC-ALV4","A",1,"5/24/19",NA,0019-09-09,"10/8/19",108,252,-121.9627778,37.4330556,15.4916667938232,11.0666666030884,53.462158203125,380.614532470703,26.2999992370605,5.59999990463257,20.6999988555908,11.6499996185303,19.6833324432373,19.9166660308838,10.6833333969116,349,69,1,87.8154907226562,181,5,8,176,2,1,71
177,"CC-OKA","NL",77,67,NA,67,4,"4","CC","CC-OKA4","A",1,"5/24/19",NA,0019-09-09,"10/8/19",108,252,-121.9551316,37.2598201,15.8416662216187,13.8000001907349,55.6451606750488,421.328155517578,28.8999996185303,4.09999990463257,24.7999992370605,11.6666669845581,20.716667175293,20.9333324432373,10.7333335876465,522,112,1,93.3377685546875,286,5,9,278,3,NA,70
179,"CE-SON","JB",87,55,NA,55,4,"4","CE","CE-SON4","A",1,"5/24/19",NA,0019-09-09,"10/4/19",108,252,-120.3706903,37.9834708,14.4541664123535,15.9916667938232,47.0343132019043,668.857421875,34.4000015258789,0.400000005960464,34,7.80000019073486,22.6833324432373,23.1333332061768,6.88333320617676,860,154,2,85.1601943969727,426,14,22,419,1,NA,56
180,"NL-LAR","UO",50,41,44,43,4,"4","NL","NL-LAR4","A",1,"5/31/19","9/24/19",0019-10-04,"11/12/19",126,277,5.2314001,52.2380862,9.50416660308838,8.09166622161865,36.1235122680664,545.016479492188,22,-0.400000005960464,22.3999996185303,6.69999980926514,5.40000009536743,16.283332824707,3.01666665077209,846,87,49,16.9361534118652,256,172,205,211,NA,NA,43
181,"NL-WHV","UO",44,33,34,34,4,"4","NL","NL-WHV4","A",1,"5/31/19",NA,0019-09-27,"11/12/19",119,270,4.4573839,51.8941379,10.1875,7.25833320617676,33.7596893310547,532.588562011719,22.2999992370605,0.800000011920929,21.5,10.9333333969116,6.03333330154419,16.8166656494141,3.93333339691162,891,98,51,20.4159889221191,279,180,220,212,NA,NA,34
182,"CC-SHL","MD",67,50,48,49,4,"4","CC","CC-SHL4","A",1,"5/24/19",NA,0019-09-13,"10/11/19",112,256,-122.0826896,37.4327147,15.1291666030884,11.5416669845581,54.4418258666992,371.999877929688,25.7999992370605,4.59999990463257,21.1999988555908,11.466667175293,19.25,19.4500007629395,10.4333333969116,378,74,1,88.4265670776367,198,5,8,192,2,NA,51
183,"CE-CAR","JB",80,56,59,58,4,"4","CE","CE-CAR4","A",1,"5/24/19",NA,0019-09-11,"10/8/19",110,254,-120.5077954,38.0352006,15.1499996185303,15.8999996185303,47.1810073852539,664.016723632812,35,1.29999995231628,33.7000007629395,8.48333358764648,23.3000011444092,23.7333335876465,7.63333320617676,800,147,2,85.5898818969727,406,12,21,393,1,NA,59
184,"NL-DOR","NL/MH",61,51,53,52,4,"4","NL","NL-DOR4","A",1,"5/24/19","8/19/19",0019-08-29,"9/19/19",97,241,4.6265794,51.7974874,10.0708332061768,7.70833349227905,34.7222213745117,540.7841796875,22.6000003814697,0.400000005960464,22.2000007629395,7.28333330154419,5.96666669845581,16.8166675567627,3.68333339691162,823,87,48,17.2178153991699,246,172,207,199,NA,NA,52
185,"FC-LEM","JB",68,67,67,67,4,"4","FC","FC-LEM4","A",1,"6/21/19","10/23/19",0019-10-29,"11/25/19",130,302,3.2760372,45.3777515,10.7666664123535,10.3166666030884,38.7844619750977,594.831298828125,25.7999992370605,-0.800000011920929,26.5999984741211,16.3333339691162,4.75,18.3166675567627,3.81666660308838,594,76,30,31.0179958343506,190,94,179,99,NA,NA,67
186,"FC-COU","CC",56,49,NA,49,4,"4","FC","FC-COU4","A",1,"5/31/19",NA,0019-09-09,"10/4/19",101,252,3.1593172,45.7492959,11.0166664123535,10.2166662216187,39.2948722839355,587.751220703125,25.5,-0.5,26,16.5,5.09999990463257,18.4166660308838,4.11666679382324,598,84,28,37.323673248291,209,86,193,92,NA,NA,49
187,"CC-FOO","CC",73,69,NA,69,4,"4","CC","CC-FOO4","A",1,"5/24/19",NA,0019-09-09,"10/4/19",108,252,-122.0675,37.33555556,15.154167175293,12.7083339691162,55.4949035644531,394.043487548828,27.1000003814697,4.19999980926514,22.9000015258789,11.2666664123535,19.6666679382324,19.8999996185303,10.3500003814697,497,102,2,91.0279388427734,266,6,10,259,3,NA,72
188,"CE-DUT","JB",89,91,94,93,4,"4","CE","CE-DUT4","A",1,"5/24/19",NA,0019-09-09,"10/1/19",108,252,-120.8326422,39.1877857,12.6666669845581,14.216667175293,45.5662422180176,637.10400390625,31.2999992370605,0.100000001490116,31.1999988555908,5.69999980926514,20.466667175293,21.0166664123535,5.69999980926514,1375,262,4,84.2813491821289,703,30,36,703,NA,1,94
189,"CE-LGR","JB",103,97,94,96,4,"4","CE","CE-LGR4","A",1,"5/24/19",NA,0019-09-12,"10/8/19",111,255,-120.4752845,37.828463,16.091667175293,16.8166656494141,47.1055107116699,706.244323730469,36.7999992370605,1.10000002384186,35.7000007629395,9.10000038146973,24.75,25.0833339691162,7.93333339691162,650,115,2,85.2466125488281,329,10,16,316,4,2,102
190,"CC-LEX","NY",86,72,70,71,4,"4","CC","CC-LEX4","A",1,"5/24/19",NA,0019-09-10,"10/8/19",109,253,-121.9857941,37.199715,14.6041669845581,13.2416667938232,55.4044647216797,404.263977050781,27.3999996185303,3.5,23.8999996185303,10.5833330154419,19.25,19.5833339691162,9.69999980926514,661,143,2,94.6365737915039,365,8,13,358,2,2,75
191,"CC-CVR","JB",78,60,61,61,4,"4","CC","CC-CVR4","A",1,"5/24/19",NA,0019-09-12,"10/8/19",111,255,-121.8698331,37.4387604,16.0208339691162,13.375,54.5918350219727,430.535919189453,29.1000003814697,4.59999990463257,24.5,11.6499996185303,20.8833332061768,21.1499996185303,10.6999998092651,365,72,1,86.836784362793,186,6,9,182,3,NA,64
192,"CE-SRK","NY",87,63,61,62,4,"4","CE","CE-SRK4","A",1,"5/24/19",NA,0019-09-11,"10/8/19",110,254,-120.7640859,38.6912893,14.3166666030884,14.6666660308838,46.1215934753418,643.581359863281,32.7000007629395,0.899999976158142,31.8000011444092,7.56666660308838,22.2000007629395,22.5833339691162,7,1005,182,5,82.8668518066406,492,21,33,489,2,NA,64
193,"CC-CVR","NY",83,63,63,63,5,"5","CC","CC-CVR5","A",1,"5/31/19",NA,0019-09-09,"10/4/19",101,252,-121.8698331,37.4387604,16.0208339691162,13.375,54.5918350219727,430.535919189453,29.1000003814697,4.59999990463257,24.5,11.6499996185303,20.8833332061768,21.1499996185303,10.6999998092651,365,72,1,86.836784362793,186,6,9,182,2,NA,65
194,"NL-TIL","CC",51,41,NA,41,5,"5","NL","NL-TIL5","A",1,"5/31/19",NA,0019-09-16,"10/15/19",108,259,5.0498172,51.5395786,9.95833301544189,8.31666660308838,35.8477020263672,557.758666992188,23.1000003814697,-0.100000001490116,23.2000007629395,6.93333339691162,5.86666679382324,16.9333343505859,3.33333325386047,792,76,46,14.4286403656006,223,165,204,194,2,NA,43
195,"CC-ALM","JB",87,80,83,82,5,"5","CC","CC-ALM5","A",1,"5/24/19",NA,0019-09-09,"10/8/19",108,252,-121.8817784,37.2147062,15.5416660308838,13.8666667938232,55.6894264221191,424.589813232422,28.7999992370605,3.90000009536743,24.8999996185303,11.3000001907349,20.4499988555908,20.716667175293,10.3833332061768,550,119,2,93.755126953125,300,6,10,296,1,2,85
196,"CC-ALV","NY",85,63,66,65,5,"5","CC","CC-ALV5","A",1,"5/24/19",NA,0019-09-09,"10/8/19",108,252,-121.9627778,37.4330556,15.4916667938232,11.0666666030884,53.462158203125,380.614532470703,26.2999992370605,5.59999990463257,20.6999988555908,11.6499996185303,19.6833324432373,19.9166660308838,10.6833333969116,349,69,1,87.8154907226562,181,5,8,176,2,NA,67
197,"NL-HAR","NL/MH",74,64,64,64,5,"5","NL","NL-HAR5","A",1,"5/31/19","8/19/19",0019-08-26,"9/19/19",87,238,5.8897423,52.4110137,9.63333320617676,7.98333311080933,35.7997016906738,557.438659667969,22.2999992370605,0,22.2999992370605,10.1166667938232,5.75,16.5499992370605,2.90000009536743,790,78,44,16.0751628875732,225,157,209,187,NA,NA,64
198,"NL-CUI","NL/MM",62,78,80,79,5,"5","NL","NL-CUI5","A",1,"5/24/19","8/7/19",0019-08-19,"9/19/19",87,231,5.8460618,51.7525697,9.87083339691162,8.02499961853027,35.0436706542969,562.051696777344,22.7999992370605,-0.100000001490116,22.8999996185303,4.26666688919067,5.75,16.9166660308838,3.20000004768372,747,72,45,14.3505039215088,204,156,197,181,NA,NA,79
199,"FC-COU","MH",74,68,70,69,5,"5","FC","FC-COU5","A",1,"5/24/19","8/26/19",0019-09-04,"9/27/19",103,247,3.1593172,45.7492959,11.0166664123535,10.2166662216187,39.2948722839355,587.751220703125,25.5,-0.5,26,16.5,5.09999990463257,18.4166660308838,4.11666679382324,598,84,28,37.323673248291,209,86,193,92,NA,NA,69
200,"NL-DOR","MH",56,49,50,50,5,"5","NL","NL-DOR5","A",1,"5/31/19","8/22/19",0019-09-04,"9/24/19",96,247,4.6265794,51.7974874,10.0708332061768,7.70833349227905,34.7222213745117,540.7841796875,22.6000003814697,0.400000005960464,22.2000007629395,7.28333330154419,5.96666669845581,16.8166675567627,3.68333339691162,823,87,48,17.2178153991699,246,172,207,199,NA,NA,50
201,"FC-EVR","CC",51,60,NA,60,5,"5","FC","FC-EVR5","A",1,"6/7/19",NA,0019-09-09,"10/4/19",94,252,2.4435742,48.5929615,11.0124998092651,8.375,35.1890754699707,572.312377929688,24.7000007629395,0.899999976158142,23.8000011444092,16.4333324432373,7.03333330154419,18.2333335876465,4.25,627,60,45,8.47910976409912,169,143,154,153,NA,NA,60
203,"CE-DUT","JB",88,102,NA,102,5,"5","CE","CE-DUT5","A",1,"5/24/19",NA,0019-09-09,"10/1/19",108,252,-120.8326422,39.1877857,12.6666669845581,14.216667175293,45.5662422180176,637.10400390625,31.2999992370605,0.100000001490116,31.1999988555908,5.69999980926514,20.466667175293,21.0166664123535,5.69999980926514,1375,262,4,84.2813491821289,703,30,36,703,NA,8,110
205,"CE-SCT","JB",79,79,NA,79,5,"5","CE","CE-SCT5","A",1,"5/24/19",NA,0019-09-05,"10/1/19",104,248,-120.8815231,39.1569134,13.2583332061768,13.9499998092651,45.1456298828125,636.156188964844,31.5,0.600000023841858,30.8999996185303,6.23333358764648,21.0666675567627,21.5499992370605,6.23333358764648,1300,247,4,84.5172805786133,665,27,35,665,NA,NA,79
206,"CE-OAK","NY",71,58,55,57,11,"5","CE","CE-OAK11","A",2,"6/7/19",NA,0019-09-13,"10/8/19",98,256,-120.7915764,38.6341236,14.5,14.716667175293,46.1337509155273,645.368103027344,33,1.10000002384186,31.8999996185303,7.76666688919067,22.3999996185303,22.8166656494141,7.18333339691162,989,180,5,83.504768371582,486,19,32,483,1,NA,58
207,"CC-SHL","UO",71,53,51,52,5,"5","CC","CC-SHL5","A",1,"5/31/19",NA,0019-09-13,"10/11/19",105,256,-122.0826896,37.4327147,15.1291666030884,11.5416669845581,54.4418258666992,371.999877929688,25.7999992370605,4.59999990463257,21.1999988555908,11.466667175293,19.25,19.4500007629395,10.4333333969116,378,74,1,88.4265670776367,198,5,8,192,1,NA,53
208,"CC-PPR","UO",65,52,49,51,5,"5","CC","CC-PPR5","A",1,"5/31/19",NA,0019-09-11,"10/11/19",103,254,-122.1633333,37.3875,14.6333332061768,12.3666667938232,55.2083358764648,386.51318359375,26.2999992370605,3.90000009536743,22.3999996185303,10.8166666030884,19.033332824707,19.3166656494141,9.89999961853027,513,104,2,90.5680313110352,272,7,10,268,2,NA,53
209,"CE-TUL","JB",81,78,74,76,5,"5","CE","CE-TUL5","A",1,"5/31/19",NA,0019-09-09,"10/8/19",101,252,-120.616524,37.8686113,16.5249996185303,16.0833339691162,46.3496627807617,691.597290039062,36.4000015258789,1.70000004768372,34.7000007629395,9.78333377838135,24.966667175293,25.0499992370605,8.30000019073486,526,94,2,84.3938369750977,271,9,15,255,1,2,79
210,"FC-BOE","NL",60,40,NA,40,5,"5","FC","FC-BOE5","A",1,"6/21/19","8/22/19",0019-09-04,"9/27/19",75,247,2.4467618,47.1011689,11.2124996185303,9.60833358764648,38.1283073425293,594.482666015625,25.7999992370605,0.600000023841858,25.1999988555908,16.9333324432373,7.21666669845581,18.75,4.21666669845581,713,72,52,9.26838302612305,190,165,170,177,NA,NA,40
211,"CE-JAM","JB",62,55,56,56,5,"5","CE","CE-JAM5","A",1,"5/31/19",NA,0019-09-11,"10/8/19",103,254,-120.4112005,37.9461108,14.9916667938232,16.6333332061768,47.5238075256348,677.917419433594,35.4000015258789,0.400000005960464,35,8.21666622161865,23.2999992370605,23.716667175293,7.21666669845581,765,137,2,85.0584716796875,384,12,20,372,2,NA,58
212,"NL-SCH","JB",48,38,41,40,5,"5","NL","NL-SCH5","A",1,"5/31/19",NA,0019-10-01,"11/12/19",123,274,5.8811594,52.0241862,9.55416679382324,7.84166669845581,34.3932762145996,562.399291992188,22.3999996185303,-0.400000005960464,22.7999992370605,3.95000004768372,5.40000009536743,16.5499992370605,2.86666655540466,861,89,51,15.7285833358765,252,180,214,223,NA,NA,40
214,"FC-COD","DR/CC",66,72,73,73,5,"5","FC","FC-COD5","A",1,"5/31/19","8/22/19",0019-09-04,"9/24/19",96,247,3.2219842,45.6096067,10.8708333969116,10.0249996185303,38.8565902709961,583.194396972656,25.2999992370605,-0.5,25.7999992370605,16.283332824707,4.96666669845581,18.2000007629395,4.01666688919067,590,80,28,34.3458557128906,198,88,184,95,NA,NA,73
215,"CC-SCR","NY",81,49,48,49,5,"5","CC","CC-SCR5","A",1,"5/31/19",NA,0019-09-13,"10/8/19",105,256,-122.0779721,37.298684,14.7124996185303,12.8083333969116,55.4473304748535,395.946075439453,27.1000003814697,4,23.1000003814697,10.7666664123535,19.25,19.6000003814697,9.93333339691162,599,125,2,92.4669494628906,323,8,12,318,3,NA,52
216,"FC-MLB","CC",59,63,NA,63,5,"5","FC","FC-MLB5","A",1,"6/21/19",NA,0019-09-10,"10/8/19",81,253,2.5883278,46.3786259,11.3625001907349,9.97500038146973,39.271656036377,584.606018066406,25.7999992370605,0.400000005960464,25.3999996185303,16.966667175293,5.46666669845581,18.75,4.43333339691162,659,72,38,21.3580856323242,195,123,194,134,NA,NA,63
217,"CC-OKA","TC",71,47,42,45,5,"5","CC","CC-OKA5","A",1,"5/31/19",NA,0019-09-09,"10/4/19",101,252,-121.9551316,37.2598201,15.8416662216187,13.8000001907349,55.6451606750488,421.328155517578,28.8999996185303,4.09999990463257,24.7999992370605,11.6666669845581,20.716667175293,20.9333324432373,10.7333335876465,522,112,1,93.3377685546875,286,5,9,278,7,NA,52
218,"CE-LGR","UO",28,48,50,49,5,"5","CE","CE-LGR5","A",1,"5/31/19",NA,0019-09-10,"10/8/19",102,253,-120.4752845,37.828463,16.091667175293,16.8166656494141,47.1055107116699,706.244323730469,36.7999992370605,1.10000002384186,35.7000007629395,9.10000038146973,24.75,25.0833339691162,7.93333339691162,650,115,2,85.2466125488281,329,10,16,316,3,NA,52
220,"CE-LLL","JB",94,69,66,68,5,"5","CE","CE-LLL5","A",1,"5/24/19",NA,0019-09-11,"10/8/19",110,254,-120.4543454,37.9171587,15.4750003814697,16.466667175293,47.3180084228516,681.957397460938,35.7000007629395,0.899999976158142,34.7999992370605,8.64999961853027,23.8500003814697,24.1833343505859,7.59999990463257,709,128,2,85.4880065917969,360,11,19,347,4,3,75
221,"CE-COL","UO",25,45,41,43,5,"5","CE","CE-COL5","A",1,"5/31/19",NA,0019-09-11,"10/8/19",103,254,-120.4100739,38.0285431,14.4125003814697,15.8083333969116,46.7702178955078,668.210388183594,34.2999992370605,0.5,33.7999992370605,7.76666688919067,22.6333332061768,23.0833339691162,6.84999990463257,886,159,2,85.1997680664062,440,14,23,432,1,NA,44
222,"FS-VID","ER",70,40,NA,40,5,"5","FS","FS-VID5","A",1,"5/31/19",NA,0019-09-16,"10/15/19",108,259,6.4532512,43.413605,14.6875,9.40833377838135,37.0406799316406,583.524291992188,28.7000007629395,3.29999995231628,25.4000015258789,11.6666660308838,22.1499996185303,22.1499996185303,8,771,106,13,38.6671295166016,280,96,96,234,1,NA,41
223,"CE-JAR","CC",66,44,NA,44,11,"5","CE","CE-JAR11","A",2,"5/31/19",NA,0019-09-11,"10/8/19",103,254,-120.733546,38.3638507,15.1291666030884,15.8083333969116,47.472469329834,651.444030761719,34.4000015258789,1.10000002384186,33.3000030517578,8.80000019073486,23.1166667938232,23.3666667938232,7.61666679382324,853,161,4,84.9769973754883,437,15,25,422,1,NA,45
224,"CE-JVR","JB",80,60,61,61,5,"5","CE","CE-JVR5","A",1,"5/24/19",NA,0019-09-11,"10/8/19",110,254,-120.379422,37.8617972,15.6458330154419,16.3583335876465,47.1421699523926,682.743347167969,35.7999992370605,1.10000002384186,34.7000007629395,8.86666679382324,24.0166664123535,24.3500003814697,7.75,666,118,2,85.1984329223633,336,10,17,324,2,NA,63
225,"CE-SRK","MD",79,53,53,53,5,"5","CE","CE-SRK5","A",1,"5/31/19",NA,0019-09-15,"10/11/19",107,258,-120.7640859,38.6912893,14.3166666030884,14.6666660308838,46.1215934753418,643.581359863281,32.7000007629395,0.899999976158142,31.8000011444092,7.56666660308838,22.2000007629395,22.5833339691162,7,1005,182,5,82.8668518066406,492,21,33,489,2,NA,55
226,"CC-GUA","NY",75,55,55,55,5,"5","CC","CC-GUA5","A",1,"5/24/19",NA,0019-09-12,"10/8/19",111,255,-121.9054254,37.3414367,16.2666664123535,13.4499998092651,55.3497924804688,420.185760498047,29.1000003814697,4.80000019073486,24.2999992370605,12.0666666030884,21.0499992370605,21.2666664123535,11.1166667938232,406,82,1,88.9559173583984,212,5,8,205,3,NA,58
